Iteration	Posterior	Likelihood	Prior	beta_scale	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_log_sd	tree_length
0	-3932.695	-4193.867	261.1719	0.9922391	0.347953	0.109832	0.462019	0.0801961	1.830985	1.982555
6	-3942.4	-4203.7	261.3008	0.7932879	0.531378	0.0974134	0.315629	0.0555797	1.761951	2.078426
12	-3945.656	-4206.679	261.0232	1.027454	0.297825	0.344412	0.294105	0.0636578	1.725097	2.127565
18	-3948.379	-4209.414	261.0345	1.147568	0.38615	0.245121	0.249124	0.119605	1.895888	1.928966
24	-3940.927	-4202.133	261.2053	1.043344	0.55484	0.0758285	0.25132	0.118012	1.730902	1.993133
30	-3947.819	-4207.941	260.1214	1.064667	0.377398	0.063384	0.409668	0.14955	1.543307	2.785756
36	-3952.57	-4212.161	259.5906	1.187686	0.509305	0.0847082	0.30257	0.103416	1.543307	3.034622
42	-3948.695	-4208.059	259.364	1.462382	0.525298	0.0819474	0.292709	0.100045	1.520295	3.034622
48	-3963.07	-4222.512	259.4423	1.585372	0.40617	0.18613	0.303422	0.104278	1.525913	2.920834
54	-3969.674	-4229.966	260.2914	1.092048	0.434569	0.31293	0.162203	0.090298	1.631418	2.610904
60	-3968.095	-4228.192	260.097	1.308593	0.508462	0.118535	0.189783	0.183219	1.621511	2.610904
66	-3968.787	-4229.293	260.5061	1.05089	0.292609	0.272034	0.323785	0.111572	1.652378	2.489403
72	-3972.209	-4233.391	261.1813	0.606906	0.34682	0.322433	0.198504	0.132243	1.678639	2.336863
78	-3940.589	-4202.023	261.434	0.771578	0.522325	0.150656	0.261773	0.0652467	1.784796	1.990049
84	-3939.863	-4200.642	260.779	1.206288	0.510959	0.109901	0.315313	0.0638269	1.731039	2.170128
90	-3945.211	-4206.299	261.0884	1.002302	0.389641	0.177852	0.315961	0.116546	1.73179	2.096887
96	-3938.105	-4199.391	261.2869	1.02521	0.441375	0.0686915	0.357913	0.13202	1.773078	1.922023
102	-3943.278	-4204.378	261.0992	0.9980298	0.363772	0.259315	0.332776	0.0441373	1.801454	2.04664
108	-3953.932	-4214.821	260.8892	0.8690065	0.463263	0.23178	0.265506	0.0394505	1.729353	2.314941
114	-3944.21	-4205.123	260.9131	0.9778572	0.547404	0.149331	0.258777	0.0444883	1.716694	2.236578
120	-3959.529	-4220.728	261.1991	0.6922093	0.277347	0.39239	0.307723	0.0225404	1.7131	2.245725
126	-3962.12	-4222.729	260.6087	0.8860871	0.434284	0.0485745	0.481847	0.0352949	1.61842	2.550249
132	-3947.407	-4208.552	261.1444	0.9368302	0.556296	0.150722	0.241579	0.0514025	1.696179	2.12675
138	-3958.296	-4219.529	261.2331	0.8025272	0.291344	0.153283	0.457935	0.097438	1.754264	2.121521
144	-3954.613	-4216.099	261.4861	0.8141449	0.482729	0.150725	0.263873	0.102673	1.77488	1.93177
150	-3949.188	-4210.633	261.4456	0.8367283	0.449363	0.268063	0.245634	0.036939	1.769033	1.947161
156	-3953.952	-4215.024	261.0725	0.8367283	0.39636	0.164674	0.398283	0.040683	1.746274	2.207934
162	-3951.179	-4212.301	261.1224	0.8948159	0.388188	0.124209	0.448162	0.0394408	1.723419	2.15137
168	-3942.407	-4203.562	261.1554	0.850985	0.4017	0.163847	0.399311	0.0351417	1.646428	2.209286
174	-3942.93	-4203.768	260.838	0.7882072	0.360226	0.327808	0.298386	0.0135801	1.617423	2.471329
180	-3941.865	-4202.82	260.9554	0.6060202	0.267934	0.376428	0.340043	0.0155943	1.516183	2.581212
186	-3947.877	-4208.325	260.4482	0.8234157	0.270402	0.386058	0.319641	0.0238992	1.532844	2.742014
192	-3958.548	-4219.178	260.6305	0.9259555	0.475359	0.097564	0.353386	0.0736916	1.70744	2.455462
198	-3963.561	-4223.313	259.752	1.118266	0.443616	0.0969487	0.38943	0.0700056	1.569109	2.962145
204	-3951.915	-4211.927	260.0122	1.073681	0.574474	0.0138832	0.320987	0.0906559	1.533248	2.852854
210	-3957.168	-4217.211	260.0427	1.075461	0.527152	0.0154271	0.356683	0.100738	1.464865	2.87475
216	-3950.808	-4210.616	259.808	1.075461	0.352386	0.324384	0.249008	0.0742216	1.485692	3.00365
222	-3949.669	-4210.503	260.8347	0.680434	0.295343	0.394869	0.2087	0.101088	1.552907	2.584506
228	-3965.338	-4226.858	261.5206	0.5726927	0.422236	0.215789	0.27998	0.0819942	1.588284	2.20017
234	-3964.522	-4224.931	260.4095	1.223444	0.522832	0.0730944	0.235153	0.16892	1.515805	2.531437
240	-3950.837	-4212.128	261.2905	0.8649996	0.457854	0.229201	0.296178	0.0167668	1.733439	2.054716
246	-3951.607	-4212.775	261.1683	0.8244394	0.298986	0.269893	0.414182	0.0169394	1.635725	2.225691
252	-3956.405	-4217.523	261.1179	0.8986554	0.425059	0.160305	0.379291	0.0353437	1.685722	2.176274
258	-3957.475	-4218.133	260.6587	0.8641844	0.233232	0.494873	0.175572	0.0963233	1.592742	2.549212
264	-3942.457	-4203.691	261.2341	0.8610033	0.470847	0.168328	0.265885	0.0949405	1.787236	2.059123
270	-3955.081	-4216.239	261.1575	1.055437	0.41436	0.148133	0.233987	0.20352	1.719293	2.024708
276	-3952.768	-4213.312	260.5443	1.449021	0.555662	0.198581	0.2074	0.0383575	1.719293	2.187015
282	-3966.493	-4227.439	260.9459	0.9060604	0.385242	0.0843083	0.371726	0.158723	1.713797	2.264228
288	-3967.696	-4228.384	260.6879	1.028513	0.417927	0.0872624	0.322621	0.17219	1.769718	2.314516
294	-3935.978	-4197.707	261.7282	0.937535	0.394258	0.205073	0.290598	0.110072	1.94053	1.556132
300	-3933.548	-4195.602	262.0548	0.7930022	0.404122	0.233921	0.249131	0.112826	2.007642	1.370506
306	-3948.892	-4210.872	261.9796	0.9001411	0.355833	0.332836	0.211987	0.099344	1.965058	1.375601
312	-3945.521	-4207.371	261.8506	0.9001411	0.357151	0.267492	0.275645	0.0997121	1.869413	1.546477
318	-3956.159	-4217.6	261.441	1.204725	0.409748	0.212434	0.252471	0.125347	1.814565	1.665894
324	-3954.623	-4215.866	261.2427	1.083316	0.273815	0.448775	0.228154	0.0492565	1.829257	1.875067
330	-3951.394	-4212.992	261.5971	0.6906856	0.346624	0.403033	0.204899	0.0454435	1.712876	1.986259
336	-3940.295	-4201.529	261.2338	1.22091	0.442627	0.191169	0.261649	0.104555	1.804456	1.807832
342	-3938.712	-4200.225	261.5136	0.771582	0.352875	0.328579	0.227598	0.0909479	1.804975	1.923037
348	-3952.118	-4213.876	261.7575	0.7754799	0.3472	0.330147	0.230533	0.0921206	1.804975	1.752669
354	-3961.248	-4222.993	261.7449	0.7259807	0.297391	0.4311	0.19039	0.0811184	1.869749	1.752669
360	-3960.51	-4222.098	261.5872	0.6678991	0.346644	0.190658	0.303745	0.158954	1.810508	1.943638
366	-3959.026	-4220.472	261.4459	0.8146563	0.230975	0.280565	0.433076	0.0553836	1.79693	1.943638
372	-3967.971	-4229.428	261.457	0.8401396	0.475803	0.223417	0.235172	0.0656082	1.767479	1.938088
378	-3965.584	-4227.148	261.5638	0.7977588	0.354414	0.347577	0.242819	0.0551899	1.717707	1.929507
384	-3961.533	-4222.424	260.8908	1.105831	0.498756	0.0597463	0.171867	0.269631	1.82604	2.097816
390	-3948.402	-4209.134	260.7321	1.865911	0.467214	0.0559679	0.38392	0.0928985	1.900202	1.706691
396	-3951.267	-4212.757	261.49	1.084097	0.55927	0.0336626	0.297116	0.109952	1.907054	1.647405
402	-3948.569	-4210.268	261.6989	1.115652	0.573503	0.0315709	0.291807	0.10312	1.955901	1.433749
408	-3942.145	-4203.885	261.7409	1.334994	0.508006	0.130749	0.151274	0.209971	2.127013	1.085314
414	-3962.001	-4223.722	261.7205	1.284551	0.54014	0.13587	0.160843	0.163147	2.264444	1.017545
420	-3945.669	-4207.861	262.1911	0.8763543	0.348112	0.357901	0.197686	0.096301	2.216622	0.993739
426	-3950.06	-4212.502	262.4416	0.6538839	0.265054	0.462392	0.21268	0.0598735	2.245738	0.9464534
432	-3951.59	-4213.817	262.2275	0.7684171	0.400074	0.26563	0.232075	0.10222	2.217804	1.066627
438	-3943.09	-4205.485	262.3953	0.7288957	0.300531	0.249167	0.362647	0.0876557	2.217804	0.9408486
444	-3942.523	-4204.662	262.1388	0.8448312	0.306188	0.253857	0.377858	0.0620965	2.176196	1.113211
450	-3954.518	-4216.802	262.2843	0.6129865	0.359403	0.260981	0.278523	0.101093	2.270743	1.117081
456	-3949.65	-4211.643	261.9932	0.8896289	0.306083	0.308839	0.310725	0.0743531	2.270743	1.117416
462	-3950.727	-4212.73	262.003	0.9326865	0.310709	0.313508	0.315422	0.0603612	2.144455	1.181581
468	-3965.742	-4228.027	262.2851	0.8005587	0.372435	0.249016	0.317132	0.0614173	2.151582	1.042782
474	-3948.14	-4210.27	262.1301	0.7837316	0.375566	0.201375	0.337722	0.0853368	2.162307	1.189611
480	-3951.153	-4213.447	262.2932	0.5926199	0.375566	0.201375	0.337722	0.0853368	2.070625	1.298701
486	-3947.087	-4209.502	262.4147	0.6155279	0.283636	0.325217	0.276498	0.114649	2.116658	1.135907
492	-3940.309	-4202.658	262.349	0.6860984	0.266214	0.30524	0.32094	0.107606	2.116658	1.12789
498	-3936.436	-4198.695	262.2595	0.7125248	0.314183	0.378233	0.252822	0.0547626	2.095032	1.200815
504	-3945.603	-4207.948	262.3452	0.6614967	0.31727	0.355675	0.313195	0.0138599	2.060657	1.203129
510	-3936.499	-4198.597	262.0985	0.6692852	0.385169	0.20233	0.327739	0.0847624	2.091302	1.373113
516	-3939.945	-4202.118	262.1723	0.794418	0.401343	0.261098	0.220304	0.117254	2.112178	1.186753
522	-3941.158	-4203.194	262.0355	0.8987713	0.386674	0.235556	0.271986	0.105784	2.197843	1.136498
528	-3949.185	-4211.571	262.3859	0.6659102	0.303965	0.426149	0.193197	0.0766883	2.149418	1.083882
534	-3944.976	-4206.911	261.9357	0.8769426	0.472143	0.178136	0.230603	0.119118	2.149418	1.28217
540	-3945.388	-4207.683	262.2952	0.6595331	0.346178	0.399262	0.16908	0.0854805	2.032496	1.270503
546	-3954.204	-4216.229	262.0244	0.9770148	0.388406	0.102987	0.497839	0.0107678	2.112779	1.151258
552	-3950.069	-4211.888	261.8188	0.6786097	0.398685	0.159359	0.432599	0.00935675	1.940518	1.686062
558	-3945.18	-4206.653	261.4733	0.8073221	0.263663	0.298843	0.426104	0.01139	1.820571	1.914385
564	-3950.498	-4212.088	261.5903	0.8708376	0.393017	0.163748	0.433746	0.00948822	1.948779	1.699112
570	-3950.546	-4212.411	261.8651	0.7485661	0.395189	0.257936	0.334044	0.0128309	1.892953	1.633994
576	-3950.838	-4212.815	261.9771	0.6488431	0.355331	0.279508	0.36198	0.0031813	1.88653	1.633994
582	-3942.605	-4204.303	261.6982	0.8217657	0.448698	0.314277	0.229751	0.00727432	1.845586	1.731731
588	-3962.068	-4224.089	262.0209	0.6837938	0.551074	0.0621276	0.337937	0.0488617	1.959492	1.521365
594	-3949.535	-4211.617	262.0822	0.8493842	0.34147	0.188616	0.428886	0.041028	2.060169	1.258452
600	-3954.067	-4216.131	262.0638	0.7295618	0.247569	0.411673	0.311012	0.0297458	1.969262	1.445123
606	-3949.757	-4211.729	261.972	0.7496233	0.282932	0.310343	0.372731	0.0339946	1.959997	1.505492
612	-3956.975	-4219.151	262.1759	0.5862647	0.251226	0.415183	0.231983	0.101608	1.908256	1.520774
618	-3939.152	-4200.996	261.8442	0.7682301	0.357792	0.234331	0.383781	0.0240956	1.99348	1.560963
624	-3939.973	-4202.11	262.1376	0.5233869	0.382961	0.244763	0.366919	0.00535775	2.035921	1.502492
630	-3952.751	-4213.224	260.4731	0.5502976	0.287588	0.360917	0.343414	0.00808012	1.520346	2.909148
636	-3981.281	-4242.517	261.2363	0.7483991	0.502968	0.250282	0.236048	0.010702	1.581443	2.2682
642	-3952.96	-4214.553	261.5932	0.7913257	0.348285	0.320693	0.292333	0.0386896	1.93223	1.766898
648	-3947.668	-4209.642	261.9739	0.7806452	0.349524	0.321834	0.270422	0.0582193	1.857788	1.555737
654	-3963.06	-4224.638	261.5773	0.8773495	0.351356	0.170109	0.385556	0.0929789	1.740963	1.84823
660	-3949.873	-4211.066	261.1932	1.123514	0.554569	0.118399	0.260817	0.0662163	1.879023	1.84823
666	-3952.384	-4214.126	261.7419	1.133988	0.44407	0.179105	0.323174	0.0536499	1.959338	1.384023
672	-3937.303	-4199.301	261.998	0.6309336	0.390645	0.207737	0.374837	0.0267812	1.891745	1.628827
678	-3937.534	-4199.302	261.7683	0.9117718	0.355299	0.355978	0.128953	0.159769	1.869501	1.59802
684	-3938.557	-4200.461	261.9035	0.8303421	0.441436	0.359981	0.130403	0.0681798	1.925035	1.519531
690	-3934.825	-4196.728	261.9025	0.8011074	0.345597	0.338162	0.207665	0.108576	1.930639	1.53881
696	-3948.01	-4209.48	261.4701	0.940581	0.432068	0.150855	0.281061	0.136016	1.825062	1.819557
702	-3947.035	-4208.645	261.61	0.7991399	0.523503	0.0969936	0.253335	0.126168	1.831289	1.819557
708	-3949.15	-4211.032	261.8818	0.8607598	0.516897	0.0957696	0.250138	0.137195	1.877376	1.547542
714	-3980.95	-4243.353	262.4032	0.4863526	0.151869	0.513203	0.26401	0.0709174	2.086114	1.284856
720	-3964.967	-4226.693	261.7266	0.6362483	0.472469	0.249812	0.241258	0.0364616	1.681211	1.95935
726	-3967.977	-4228.731	260.754	0.8014237	0.576188	0.124429	0.271541	0.0278412	1.587534	2.53383
732	-3955.531	-4216.839	261.3084	0.9625788	0.494521	0.0930295	0.383801	0.0286484	1.684522	2.009085
738	-3962.652	-4223.661	261.0095	0.9625788	0.412407	0.0554785	0.497809	0.0343054	1.683326	2.205877
744	-3946.065	-4207.7	261.6351	0.8280347	0.545377	0.0600572	0.35743	0.0371366	1.858516	1.762274
750	-3948.067	-4209.175	261.1085	0.9449427	0.575515	0.0613252	0.237051	0.126109	1.812593	2.068482
756	-3950.737	-4212.386	261.6488	0.9616363	0.519979	0.114635	0.322554	0.0428319	1.877736	1.641822
762	-3951.263	-4212.997	261.734	0.8003213	0.431156	0.0609773	0.374635	0.133231	1.897853	1.685312
768	-3942.856	-4204.439	261.5831	0.869143	0.408555	0.0724731	0.349222	0.16975	1.864564	1.764594
774	-3952.569	-4213.833	261.2641	1.145194	0.573783	0.00757946	0.382255	0.0363826	1.790421	1.846048
