Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	tree_length
0	-3958.464	-4220.529	262.0651	0.0980597	0.357686	0.642314	0.90194	0.7975407	0.011737	0.00214552	0.00264104	0.00331083	0.00325497	0.00194608	0.015903	0.00482568	0.00727748	0.0182293	0.0156807	0.00231346	0.00235033	0.0103476	0.0101029	0.0424108	0.0145716	0.00947545	0.0096766	0.00525123	0.00738963	0.00179803	0.0106869	0.0211744	0.0232617	0.000499253	0.000346307	0.00517593	0.0219542	0.0173876	0.0038429	0.00723665	0.0104321	0.0223139	0.000713049	0.00297458	0.00632348	0.00815181	0.00160309	0.00346148	0.025936	0.0124055	0.00268136	0.00767566	0.00678547	0.0189213	0.00807466	0.0054337	0.0293419	0.0207148	0.00725126	0.00841231	0.00673453	0.00138119	0.0261514	0.0180373	0.00149564	0.00374776	0.00459451	0.0372563	0.00338052	0.011655	0.0382075	0.0230201	0.00167212	0.0284535	0.000265237	0.00390386	0.00347097	6.99725e-05	0.00890299	0.00183776	0.00172147	0.00382821	0.0234735	0.00115038	0.00364184	0.00571585	0.0127789	0.00475906	0.0145163	0.0111465	0.0269299	0.00220505	0.00715927	0.000758933	0.0583965	0.00534024	0.00137136	0.00453984	0.0067795	0.0113617	0.00350041	0.00100269	0.00334789	0.0124148	0.00574851	0.00166249	0.00477401	0.0150173	0.00711191	0.0132268	0.000968534	0.00184389	0.0113809	0.00945243	0.00472577	0.00251112	0.0183155	0.00274509	0.0124413	0.00958262	0.00119075	0.000652144	0.000814431	0.0144861	0.0133016	0.0088331	0.0298022	0.00655156	0.0239182	0.0114394	0.0130718	0.00244797	0.0023195	0.005	0.00235134	0.00361637	0.00694343	0.000605181	0.00265278	0.00723772	0.00207743	0.0041542	0.0118168	0.358732	0.405885	0.155463	0.0799202	0.0537235	0.240269	0.640898	1.56031	4.162	18.6138	2.114185	0.00922228	0.00168582	0.00207518	0.00260145	0.00255757	0.00152912	0.0124956	0.00379174	0.00571822	0.0143235	0.012321	0.00181779	0.00184676	0.00813052	0.00793829	0.0333239	0.0114495	0.00744526	0.00760331	0.00412611	0.00580634	0.00141279	0.00839714	0.0166376	0.0182777	0.000392284	0.000272108	0.00406695	0.0172503	0.0136622	0.00301953	0.00568614	0.00819694	0.0175329	0.000560272	0.00233725	0.00496862	0.00640522	0.00125961	0.00271983	0.020379	0.00974752	0.00210685	0.00603109	0.00533162	0.0148672	0.0063446	0.00426948	0.0230551	0.0162765	0.00569761	0.0066099	0.0052916	0.00108526	0.0205483	0.0141727	0.00117519	0.00294477	0.0036101	0.0292738	0.00265621	0.00915785	0.0300212	0.0180878	0.00131385	0.0223571	0.000208407	0.00306742	0.00272729	5.49803e-05	0.00699545	0.00144401	0.00135263	0.00300799	0.0184441	0.0009039	0.00286155	0.00449118	0.0100409	0.00373939	0.011406	0.00875827	0.02116	0.0017326	0.00562534	0.000596325	0.0458845	0.00419605	0.00107754	0.00356714	0.00532694	0.00892736	0.00275042	0.000787855	0.00263057	0.00975486	0.00451684	0.00130628	0.00375114	0.0117997	0.00558813	0.0103928	0.000761017	0.00144882	0.00894247	0.00742716	0.00371323	0.00197309	0.0143913	0.00215693	0.00977563	0.00752946	0.000935618	0.000512417	0.000639932	0.0113823	0.0104516	0.00694054	0.0234168	0.00514783	0.0187935	0.00898844	0.010271	0.00192347	0.00182253	0.00392871	0.00184755	0.00284153	0.00545574	0.000475516	0.0020844	0.00568697	0.00163232	0.00326413	0.00928492	1.272683
36	-3941.642	-4203.635	261.9934	0.118556	0.371156	0.628844	0.881444	0.948303	0.00735217	0.00327291	0.00501197	0.00136588	0.00472639	0.00211361	0.0155113	0.00646754	0.0127651	0.0111538	0.00886408	0.00182774	0.00164571	0.00201606	0.00772456	0.0360737	0.0155846	0.00889868	0.00677786	0.00235345	0.00741821	0.00514516	0.00674583	0.015682	0.034813	0.00128413	0.00050823	0.00684002	0.0203872	0.0232289	0.000845241	0.00330445	0.00482771	0.0142089	0.00418522	0.00224841	0.00229025	0.0194958	0.00452635	0.0101982	0.0131616	0.00309806	0.00329467	0.00704272	0.00948721	0.0117203	0.00567214	0.00589461	0.0196432	0.0258811	0.0108383	0.00793563	0.00654315	0.00151905	0.0313599	0.0282259	0.000830043	0.0050251	0.0114268	0.0204214	0.00309809	0.0239834	0.0201092	0.0193228	0.00168225	0.023319	3.16624e-05	0.00436203	0.000489784	0.000533707	0.00366462	0.000880595	0.00183195	0.00190224	0.021844	0.00742857	0.00342859	0.0046007	0.00987363	0.00436685	0.0123481	0.0142815	0.0225747	0.00305331	0.00373155	0.00288453	0.0560078	0.00398462	0.00232556	0.00462203	0.0083015	0.00144354	0.00702964	0.000779023	0.00247538	0.0121213	0.0036425	0.00127478	0.00580332	0.0249073	0.0166555	0.0107197	0.00790224	0.00128269	0.0125274	0.00958978	0.00771642	0.0117297	0.0281989	0.00589042	0.00266971	0.00810212	0.00165853	4.81836e-05	0.00144106	0.004678	0.0161424	0.00716433	0.0375776	0.000752754	0.0162846	0.0218438	0.00705027	0.00263947	0.00336856	0.00166974	0.00233071	0.0019297	0.00663382	0.00224332	0.00230189	0.00366846	0.00332668	0.00152708	0.00437474	0.248997	0.392605	0.290802	0.0675966	0.0537677	0.240365	0.640979	1.56011	4.16033	18.5985	2.11359	0.00611307	0.00272131	0.00416727	0.00113568	0.00392983	0.00175739	0.0128971	0.00537753	0.0106137	0.00927398	0.00737017	0.0015197	0.00136835	0.00167628	0.0064227	0.029994	0.0129581	0.00739894	0.00563555	0.00195681	0.00616798	0.00427802	0.00560892	0.013039	0.0289458	0.00106771	0.000422576	0.00568724	0.0169512	0.019314	0.000702788	0.00274754	0.00401407	0.0118142	0.00347986	0.00186947	0.00190426	0.0162101	0.0037635	0.00847943	0.0109434	0.00257593	0.0027394	0.00585577	0.00788828	0.009745	0.00471618	0.00490116	0.0163326	0.0215192	0.00901167	0.0065982	0.0054404	0.00126303	0.0260747	0.0234688	0.000690151	0.0041782	0.00950098	0.0169797	0.00257595	0.0199414	0.0167201	0.0160662	0.00139873	0.0193889	2.63262e-05	0.00362687	0.000407238	0.000443759	0.003047	0.000732183	0.0015232	0.00158165	0.0181625	0.00617659	0.00285075	0.00382532	0.00820957	0.00363088	0.010267	0.0118746	0.0187701	0.00253872	0.00310265	0.00239838	0.0465685	0.00331307	0.00193362	0.00384306	0.0069024	0.00120026	0.0058449	0.00064773	0.00205819	0.0100784	0.00302861	0.00105993	0.00482525	0.0207096	0.0138485	0.00891301	0.00657043	0.00106651	0.0104161	0.00797356	0.00641593	0.00975287	0.0234464	0.00489767	0.00221977	0.00673663	0.00137901	4.0063e-05	0.00119819	0.00388959	0.0134218	0.00595689	0.0312444	0.000625888	0.01354	0.0181624	0.00586205	0.00219463	0.00280084	0.00138833	0.0019379	0.00160448	0.00551579	0.00186524	0.00191394	0.00305019	0.00276602	0.00126971	0.00363744	1.202697
72	-3954.483	-4216.391	261.9086	0.107466	0.364125	0.635875	0.892534	0.8643387	0.00813501	0.00276006	0.00203844	0.00183716	0.00474356	0.00271837	0.0169091	0.00704531	0.0126523	0.0203969	0.00439143	0.00155109	0.00591152	0.0106649	0.00782309	0.0201838	0.0164886	0.0123174	0.0219915	0.00356359	0.00772653	0.00347559	0.0082322	0.0264722	0.0225166	0.00056243	7.30389e-05	0.00600084	0.0128045	0.0121227	0.00151202	0.00338817	0.00147201	0.0100565	0.00053381	0.00467008	0.00625322	0.0219929	0.00917653	0.016934	0.0148381	0.0264121	0.00490295	0.0179803	0.013208	0.00918934	0.00933548	0.0145719	0.0235212	0.0163626	0.0143422	0.00375023	0.00751328	0.00293871	0.0173919	0.0139817	0.00300135	0.0067132	0.0205128	0.0263461	0.00354965	0.0337851	0.0253716	0.0144879	0.000563411	0.0584709	0.00156087	0.0030776	0.00126621	0.000724132	0.00234422	0.00233307	0.00609634	0.0150859	0.028071	0.00294929	0.00371256	0.000738217	0.0103383	0.00376714	0.0245707	0.0177488	0.0240613	0.00349463	0.00584988	0.00645939	0.0393187	0.00508314	0.00325466	0.0055428	0.0192808	0.00790324	0.00341645	0.00699364	0.00483413	0.0150319	0.00603733	0.000309946	0.00425283	0.01532	0.0221144	0.0213241	0.00936022	0.0062017	0.0243858	0.0166852	0.00975741	0.0179207	0.0194247	0.0141754	0.00285588	0.0073579	0.00464388	0.00551059	0.00128308	0.00862121	0.0205927	0.0124681	0.0550126	0.00746466	0.0151546	0.00836638	0.0139614	0.000379606	0.00158524	0.00584301	0.00400365	0.00144751	0.012451	0.00183512	0.00151276	0.00421839	0.00404486	0.00182834	0.00766966	0.442957	0.135762	0.411406	0.00987524	0.0632702	0.260221	0.657049	1.52196	3.84289	15.8052	1.995916	0.00566729	0.00192281	0.00142009	0.00127987	0.00330462	0.00189376	0.0117798	0.00490814	0.00881429	0.0142096	0.00305931	0.00108057	0.00411828	0.00742976	0.00544999	0.0140611	0.0114869	0.00858098	0.0153205	0.00248259	0.00538272	0.00242128	0.005735	0.018442	0.0156863	0.000391819	5.08829e-05	0.00418051	0.00892029	0.00844534	0.00105336	0.00236038	0.00102548	0.00700588	0.000371881	0.00325343	0.00435633	0.0153214	0.00639287	0.0117972	0.010337	0.0184001	0.00341566	0.0125261	0.0092014	0.00640179	0.0065036	0.0101516	0.0163861	0.0113991	0.00999156	0.00261261	0.00523416	0.00204727	0.0121162	0.00974041	0.00209091	0.00467678	0.0142904	0.0183541	0.00247288	0.0235365	0.0176752	0.010093	0.000392503	0.040734	0.00108739	0.00214403	0.000882109	0.00050447	0.00163311	0.00162535	0.00424704	0.0105096	0.0195558	0.00205464	0.00258637	0.000514282	0.00720223	0.0026244	0.0171173	0.0123648	0.0167624	0.00243455	0.00407534	0.00449997	0.0273916	0.00354119	0.00226737	0.00386142	0.013432	0.00550583	0.00238008	0.00487215	0.00336772	0.010472	0.00420593	0.000215925	0.00296275	0.0106727	0.0154061	0.0148555	0.00652084	0.00432044	0.0169885	0.0116238	0.00679754	0.0124846	0.0135323	0.00987536	0.00198956	0.00512592	0.00323518	0.00383898	0.000893866	0.00600601	0.014346	0.00868598	0.0383247	0.00520029	0.0105575	0.00582848	0.00972628	0.000264454	0.00110436	0.00407056	0.00278916	0.00100841	0.00867406	0.00127844	0.00105387	0.00293876	0.00281787	0.00127372	0.0053431	1.435432
108	-3964.394	-4225.632	261.2381	0.0881794	0.35036	0.64964	0.911821	0.7311668	0.00541132	0.0103278	0.0061244	0.00335918	0.0126563	0.00315317	0.0186423	0.0285352	0.0329877	0.0266653	0.00788566	0.00265198	0.00787681	0.0130325	0.012827	0.0357449	0.0420019	0.021976	0.0131462	0.00387641	0.00790371	0.0049238	0.0128004	0.043872	0.0559555	0.00899591	0.00276253	0.0287797	0.0197671	0.00205167	0.00236735	0.00277366	0.00984852	0.0370047	0.00461615	0.0162215	0.00670551	0.0466518	0.0101073	0.00350251	0.0537851	0.0137116	0.00623624	0.0232771	0.0053167	0.019293	0.016715	0.00261725	0.0558295	0.0381631	0.0244752	0.0307292	0.0202389	0.0112916	0.034658	0.0364536	0.00484958	0.00442618	0.02356	0.011389	0.0120424	0.0188834	0.0481039	0.0210146	0.00150472	0.00792757	0.000447484	0.00429737	0.00172529	0.00729977	0.00236567	0.0245102	0.00217032	0.0158449	0.0212441	0.00634206	0.0248671	0.0105642	0.011315	0.00218195	0.00561962	0.0430452	0.00055566	0.0055884	0.072851	0.0802253	0.0408595	0.00029188	0.000654341	0.0217452	0.0277418	0.0130154	0.00945506	0.00931977	0.00326852	0.00330921	0.00971726	0.00334899	0.00783585	0.0561281	0.00561812	0.00957982	0.0100474	0.017906	0.0114164	0.0116569	0.0115883	0.000764943	0.0338617	0.00431502	0.00106839	0.00842657	0.00261355	0.0145328	0.00204012	0.00817098	0.0443147	0.00328987	0.0349421	0.0322107	0.0180127	0.000492106	0.0439133	0.0419842	0.00582067	0.01355	0.023924	0.00868108	0.00341678	0.00697699	0.00685669	0.0182207	0.0256274	0.00114914	0.000737823	0.352186	0.28792	0.269031	0.0908619	0.0990156	0.323744	0.703383	1.4217	3.08886	10.0994	1.672081	0.00243702	0.00465117	0.00275816	0.00151283	0.00569982	0.00142005	0.00839568	0.012851	0.0148562	0.0120089	0.00355135	0.00119434	0.00354737	0.00586926	0.00577671	0.016098	0.0189158	0.00989705	0.00592049	0.00174576	0.00355948	0.00221747	0.00576473	0.019758	0.0251999	0.00405136	0.00124412	0.0129611	0.00890222	0.00092398	0.00106615	0.00124913	0.00443534	0.0166653	0.00207891	0.00730544	0.00301987	0.0210099	0.00455187	0.00157738	0.0242224	0.00617511	0.00280853	0.010483	0.00239441	0.00868873	0.00752769	0.0011787	0.0251431	0.017187	0.0110225	0.0138391	0.00911473	0.00508522	0.0156084	0.0164171	0.00218404	0.00199336	0.0106104	0.00512912	0.00542339	0.00850423	0.0216639	0.00946403	0.00067766	0.00357023	0.000201527	0.00193535	0.000776997	0.0032875	0.0010654	0.0110383	0.000977415	0.00713586	0.00956741	0.00285619	0.011199	0.00475767	0.00509579	0.000982656	0.00253083	0.0193857	0.000250245	0.00251677	0.0328089	0.0361299	0.0184013	0.00013145	0.000294686	0.0097931	0.0124937	0.00586159	0.00425814	0.00419722	0.001472	0.00149032	0.00437623	0.00150824	0.00352892	0.0252776	0.00253015	0.00431433	0.00452489	0.00806409	0.00514143	0.00524975	0.00521885	0.000344497	0.0152498	0.0019433	0.000481156	0.00379496	0.00117703	0.00654494	0.000918779	0.00367985	0.0199574	0.00148161	0.0157364	0.0145063	0.00811214	0.000221623	0.0197766	0.0189078	0.00262138	0.00610234	0.0107743	0.00390958	0.00153877	0.00314213	0.00308795	0.00820579	0.0115415	0.000517522	0.000332283	2.220465
144	-3971.618	-4231.967	260.3486	0.21383	0.416473	0.583527	0.786169	2.065785	0.00524605	0.00956947	0.000429488	0.00554744	0.000882297	0.00459171	0.0217862	0.0186012	0.018609	0.0142471	0.00934232	0.00187373	0.00532066	0.00992679	0.00937893	0.0299235	0.0357357	0.0228402	0.0131685	0.00449395	0.00799739	0.00595903	0.0132587	0.027614	0.047162	0.00118126	0.000105938	0.0221161	0.0148351	0.0252169	0.0054351	0.00862783	0.00418943	0.0177024	0.00428257	0.000853311	0.0012778	0.0351597	0.0233194	0.00278831	0.030294	0.00165371	0.00817486	0.0156927	0.0281846	0.0171357	0.0119855	0.00915736	0.0325227	0.040601	0.0191107	0.035082	0.00838299	0.00977722	0.0170442	0.0373887	0.00504994	0.00723067	0.0225599	0.0111482	0.00783787	0.0327065	0.0340383	0.0426416	0.00125672	0.00994283	0.00151798	0.00602396	0.000851436	0.0147727	0.00544217	0.0337704	0.0054801	0.00957533	0.00888198	0.0060733	0.0139367	0.0108848	0.00939802	0.00518163	0.00613057	0.0300039	0.00310128	0.00115901	0.034237	0.0480203	0.0376207	0.000847986	0.00202103	0.00910494	0.0240213	0.00411681	0.0112823	0.000727404	0.00811379	0.014313	0.0132723	0.000491279	0.0107312	0.0657186	0.00373785	0.00990443	0.00869989	0.0201907	0.00538921	0.0130633	0.0176402	0.00285164	0.0162085	0.00127088	0.00536108	0.00189492	0.00608998	0.0101481	0.00131815	0.0154298	0.0326654	0.00985655	0.0335848	0.0186994	0.0245077	0.00315018	0.0532031	0.0399201	0.0110528	0.00813225	0.0300344	0.0203309	0.00560989	0.00366343	0.00978325	0.00714148	0.0294744	0.000807764	0.00338352	0.363396	0.0401195	0.478447	0.118038	0.0851149	0.300719	0.687378	1.4548	3.32536	11.7488	1.781463	0.00269274	0.0049119	0.000220451	0.00284743	0.000452873	0.00235687	0.0111826	0.0095478	0.00955177	0.00731289	0.00479531	0.000961765	0.00273103	0.0050953	0.0048141	0.0153594	0.0183427	0.0117236	0.00675925	0.00230669	0.00410497	0.0030587	0.00680553	0.0141739	0.0242077	0.000606328	5.43766e-05	0.0113519	0.00761469	0.0129436	0.00278978	0.00442857	0.00215039	0.00908644	0.00219819	0.000437995	0.000655879	0.018047	0.0119696	0.00143121	0.0155496	0.000848832	0.00419606	0.0080549	0.0144668	0.00879556	0.00615204	0.00470037	0.0166935	0.02084	0.0098093	0.0180072	0.00430289	0.00501854	0.00874861	0.0191912	0.00259208	0.00371142	0.0115798	0.00572222	0.00402309	0.0167879	0.0174715	0.0218875	0.000645059	0.00510354	0.00077916	0.00309203	0.000437032	0.00758267	0.0027934	0.0173339	0.00281287	0.0049149	0.00455902	0.00311736	0.00715356	0.00558702	0.0048239	0.00265967	0.00314675	0.0154007	0.00159185	0.000594906	0.0175735	0.0246483	0.0193103	0.000435262	0.00103737	0.00467346	0.0123298	0.00211311	0.00579106	0.000373368	0.00416471	0.00734668	0.00681253	0.000252168	0.0055082	0.0337326	0.0019186	0.00508383	0.00446555	0.0103636	0.00276622	0.00670522	0.00905454	0.00146371	0.00831966	0.000652326	0.00275178	0.000972639	0.00312592	0.00520889	0.000676594	0.00791991	0.0167668	0.00505925	0.0172387	0.00959817	0.0125795	0.00161695	0.0273085	0.0204905	0.00567326	0.00417419	0.0154163	0.0104356	0.00287949	0.0018804	0.00502163	0.00366564	0.0151289	0.000414616	0.00173672	1.948222
180	-3958.111	-4220.17	262.059	0.0795748	0.34342	0.65658	0.920425	0.6761026	0.00861645	0.00242686	0.00374901	0.00258902	0.0108314	0.00488907	0.0131378	0.0134943	0.0127486	0.00928283	0.012551	0.000773427	0.00125225	0.00551051	0.00936096	0.0308448	0.0304001	0.0120158	0.0055307	0.00627059	0.00600073	0.00111315	0.00643927	0.0162309	0.0244716	0.00189232	0.000705884	0.0203824	0.0212233	0.00665754	0.00369471	0.00728917	0.00373515	0.00891889	0.00688225	0.00260144	0.00462091	0.0129279	0.00467708	0.0183658	0.0162722	0.00171636	0.00250838	0.0172106	0.0145341	0.023819	0.0155445	0.0056521	0.0095508	0.0303303	0.026391	0.0038274	0.0137948	0.0016447	0.0199453	0.020151	0.0104802	0.00537832	0.0257341	0.0133005	0.00371876	0.0258554	0.0139238	0.0349409	0.00085026	0.0477393	0.000828954	0.00635451	0.00454637	0.00359166	0.0111251	0.00574761	0.00744342	0.00248876	0.0402694	0.01889	0.00867969	0.000895912	0.0352877	0.00380306	0.0209079	0.00735132	0.0199572	0.00145308	0.00170135	0.00133087	0.0319294	0.00355516	0.00137705	0.0174629	0.0109726	0.0112641	0.00680907	0.00327701	0.00370245	5.98875e-05	0.00281726	0.00453833	0.00341972	0.0472013	0.0154148	0.00468006	0.00287266	0.00234023	0.0116434	0.0129753	0.00518644	0.0143142	0.0303748	0.00175519	0.019253	0.00801453	0.00235569	0.000164486	0.00395725	0.00173283	0.0137166	0.0104376	0.0471833	0.00828093	0.00553837	0.0551717	0.00554547	0.000835514	0.000864204	0.000911666	0.00590793	0.00297959	0.00572687	0.00365604	0.00360692	0.00365805	0.000328166	0.00210037	0.0125422	0.352644	0.220811	0.390545	0.0359997	0.0616107	0.256869	0.654397	1.52813	3.89303	16.2309	2.015135	0.00591388	0.00166567	0.00257313	0.00177697	0.00743414	0.00335561	0.00901709	0.00926179	0.00874999	0.00637125	0.00861434	0.00053084	0.00085948	0.00378213	0.00642487	0.0211702	0.020865	0.00824704	0.00379599	0.00430381	0.00411859	0.000764009	0.00441958	0.0111401	0.016796	0.00129879	0.000484482	0.0139894	0.0145666	0.00456939	0.00253586	0.00500291	0.00256361	0.00612146	0.00472362	0.00178549	0.00317155	0.00887306	0.0032101	0.0126053	0.0111684	0.00117802	0.00172162	0.0118125	0.00997547	0.0163481	0.0106689	0.00387931	0.00655517	0.0208171	0.0181134	0.00262693	0.00946807	0.00112884	0.0136894	0.0138306	0.00719306	0.0036914	0.0176626	0.00912874	0.00255237	0.0177458	0.00955659	0.0239816	0.000583575	0.0327658	0.000568951	0.0043614	0.00312039	0.00246513	0.0076357	0.00394486	0.00510878	0.00170816	0.0276388	0.0129651	0.00595729	0.000614907	0.0242196	0.00261022	0.0143501	0.00504556	0.0136976	0.00099732	0.00116772	0.000913441	0.0219147	0.00244008	0.000945139	0.0119856	0.00753105	0.00773111	0.00467339	0.00224917	0.00254117	4.11037e-05	0.00193362	0.00311487	0.00234712	0.0323965	0.0105799	0.00321215	0.00197165	0.00160621	0.00799146	0.0089056	0.0035597	0.00982452	0.0208477	0.00120467	0.0132143	0.00550075	0.00161682	0.000112894	0.00271605	0.00118932	0.00941434	0.0071638	0.0323842	0.0056836	0.00380125	0.037867	0.00380613	0.000573453	0.000593145	0.000625721	0.00405489	0.00204504	0.00393062	0.00250931	0.0024756	0.0025107	0.000225236	0.00144159	0.00860834	1.456987
