Iteration	Posterior	Likelihood	Prior	beta_scale	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_log_sd	tree_length
0	-3958.464	-4220.529	262.0651	0.7975407	0.358732	0.405885	0.155463	0.0799202	2.114185	1.272683
6	-3948.161	-4210.248	262.087	0.8237955	0.477652	0.246556	0.214708	0.0610842	2.116448	1.229687
12	-3954.972	-4217.446	262.4745	0.6205175	0.420394	0.262293	0.252644	0.0646688	2.124722	1.068972
18	-3945.802	-4208.178	262.376	0.6205175	0.207854	0.538612	0.153455	0.100079	2.164951	1.122629
24	-3942.791	-4205.097	262.3063	0.7019244	0.324249	0.386614	0.202002	0.0871352	2.183103	1.091023
30	-3950.666	-4212.928	262.2619	0.6934254	0.28014	0.426996	0.159964	0.1329	2.076524	1.231626
36	-3941.642	-4203.635	261.9934	0.948303	0.248997	0.392605	0.290802	0.0675966	2.11359	1.202697
42	-3945.274	-4207.391	262.1164	0.7610468	0.293543	0.295063	0.295229	0.116165	2.146609	1.234921
48	-3955.438	-4217.514	262.076	0.7766407	0.382888	0.384871	0.182944	0.0492969	2.032125	1.34794
54	-3941.34	-4203.739	262.3991	0.697103	0.405712	0.373365	0.177474	0.0434491	2.036122	1.144693
60	-3948.138	-4210.316	262.178	0.7406226	0.398152	0.201087	0.353906	0.0468547	1.968853	1.347365
66	-3961.41	-4223.487	262.0772	0.6661101	0.293977	0.161307	0.510121	0.0345953	1.929392	1.51582
72	-3954.483	-4216.391	261.9086	0.8643387	0.442957	0.135762	0.411406	0.00987524	1.995916	1.435432
78	-3954.75	-4216.475	261.7245	0.9125616	0.43208	0.213741	0.338834	0.0153461	1.970521	1.555563
84	-3960.328	-4222.144	261.8163	0.76426	0.378485	0.1715	0.309301	0.140714	1.825122	1.70543
90	-3975.919	-4237.569	261.6503	0.8297734	0.168417	0.3572	0.434342	0.0400414	1.922497	1.70543
96	-3963.565	-4225.046	261.4812	1.001899	0.451155	0.235752	0.286666	0.0264274	1.880343	1.730315
102	-3961.628	-4223.216	261.5886	0.8491174	0.485818	0.242335	0.229038	0.0428083	1.830961	1.798512
108	-3964.394	-4225.632	261.2381	0.7311668	0.352186	0.28792	0.269031	0.0908619	1.672081	2.220465
114	-3968.703	-4229.729	261.026	0.8844121	0.501701	0.21648	0.18532	0.0964979	1.72393	2.220465
120	-3990.541	-4251.526	260.9845	0.8844121	0.437162	0.159336	0.371064	0.0324379	1.714833	2.253055
126	-3978.347	-4239.115	260.7684	1.131636	0.454788	0.0493343	0.422613	0.0732648	1.698038	2.244303
132	-3967.058	-4227.424	260.3661	1.580811	0.579806	0.0114935	0.214443	0.194258	1.646538	2.275797
138	-3971.443	-4232.143	260.6998	1.608578	0.576428	0.0112297	0.222544	0.189799	1.682785	2.019377
144	-3971.618	-4231.967	260.3486	2.065785	0.363396	0.0401195	0.478447	0.118038	1.781463	1.948222
150	-3954.561	-4216.13	261.5699	0.7129503	0.37096	0.214366	0.398273	0.0164001	1.761984	1.955806
